Asset NO.(SAP),รหัสครุภัณฑ์,รายละเอียดสินทรัพย์,วันที่ขึ้นทะเบียนสินทรัพย์,หน่วยนับ,Price,life_time,ชนิด,ลักษณะ,หน่วยงาน,ชื่อหน่วยงาน
180000120478,630200201001053,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120479,630200201001054,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120480,630200201001055,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120481,630200201001056,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120482,630200201001057,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120483,630200201001058,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120484,630200201001059,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120485,630200201001060,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120486,630200201001061,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120487,630200201001062,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120488,630200201001063,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120489,630200201001064,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120490,630200201001065,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120491,630200201001066,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120492,630200201001067,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120493,630200201001068,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120494,630200201001069,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120495,630200201001070,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120496,630200201001071,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120497,630200201001072,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120498,630200201001073,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120499,630200201001074,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120500,630200201001075,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120501,630200201001076,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120502,630200201001077,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120503,630200201001078,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120504,630200201001079,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120505,630200201001080,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120506,630200201001081,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120507,630200201001082,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120508,630200201001083,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120509,630200201001084,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120510,630200201001085,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120511,630200201001086,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
